x_m,t_s,T_excess_K,alpha_m2_s,source
0.087,176,3.495673579,1e-05,synthetic_analytical
0.088,176,3.240211778,1e-05,synthetic_analytical
0.089,176,2.981552278,1e-05,synthetic_analytical
0.09,176,2.719950347,1e-05,synthetic_analytical
0.091,176,2.455664152,1e-05,synthetic_analytical
0.092,176,2.188954514,1e-05,synthetic_analytical
0.093,176,1.920084642,1e-05,synthetic_analytical
0.094,176,1.649319878,1e-05,synthetic_analytical
0.095,176,1.376927435,1e-05,synthetic_analytical
0.096,176,1.10317613,1e-05,synthetic_analytical
0.097,176,0.8283361242,1e-05,synthetic_analytical
0.098,176,0.5526786503,1e-05,synthetic_analytical
0.099,176,0.2764757492,1e-05,synthetic_analytical
0.1,176,1.077927281e-15,1e-05,synthetic_analytical
0,180,0,1e-05,synthetic_analytical
0.001,180,0.2657735667,1e-05,synthetic_analytical
0.002,180,0.531284847,1e-05,synthetic_analytical
0.003,180,0.7962718133,1e-05,synthetic_analytical
0.004,180,1.060472955,1e-05,synthetic_analytical
0.005,180,1.323627539,1e-05,synthetic_analytical
0.006,180,1.585475862,1e-05,synthetic_analytical
0.007,180,1.845759511,1e-05,synthetic_analytical
0.008,180,2.104221619,1e-05,synthetic_analytical
0.009,180,2.360607114,1e-05,synthetic_analytical
0.01,180,2.614662975,1e-05,synthetic_analytical
0.011,180,2.866138479,1e-05,synthetic_analytical
0.012,180,3.11478545,1e-05,synthetic_analytical
0.013,180,3.360358505,1e-05,synthetic_analytical
0.014,180,3.602615291,1e-05,synthetic_analytical
0.015,180,3.84131673,1e-05,synthetic_analytical
0.016,180,4.076227254,1e-05,synthetic_analytical
0.017,180,4.307115034,1e-05,synthetic_analytical
0.018,180,4.533752212,1e-05,synthetic_analytical
0.019,180,4.755915123,1e-05,synthetic_analytical
0.02,180,4.97338452,1e-05,synthetic_analytical
0.021,180,5.185945787,1e-05,synthetic_analytical
0.022,180,5.393389152,1e-05,synthetic_analytical
0.023,180,5.595509892,1e-05,synthetic_analytical
0.024,180,5.79210854,1e-05,synthetic_analytical
0.025,180,5.982991077,1e-05,synthetic_analytical
0.026,180,6.167969123,1e-05,synthetic_analytical
0.027,180,6.346860128,1e-05,synthetic_analytical
0.028,180,6.519487549,1e-05,synthetic_analytical
0.029,180,6.685681023,1e-05,synthetic_analytical
0.03,180,6.845276537,1e-05,synthetic_analytical
0.031,180,6.998116589,1e-05,synthetic_analytical
0.032,180,7.144050345,1e-05,synthetic_analytical
0.033,180,7.282933786,1e-05,synthetic_analytical
0.034,180,7.41462985,1e-05,synthetic_analytical
0.035,180,7.53900857,1e-05,synthetic_analytical
0.036,180,7.655947199,1e-05,synthetic_analytical
0.037,180,7.765330332,1e-05,synthetic_analytical
0.038,180,7.867050022,1e-05,synthetic_analytical
0.039,180,7.961005883,1e-05,synthetic_analytical
0.04,180,8.047105192,1e-05,synthetic_analytical
0.041,180,8.12526298,1e-05,synthetic_analytical
0.042,180,8.195402115,1e-05,synthetic_analytical
0.043,180,8.257453377,1e-05,synthetic_analytical
0.044,180,8.31135553,1e-05,synthetic_analytical
0.045,180,8.357055378,1e-05,synthetic_analytical
0.046,180,8.394507821,1e-05,synthetic_analytical
0.047,180,8.423675899,1e-05,synthetic_analytical
0.048,180,8.444530825,1e-05,synthetic_analytical
0.049,180,8.457052019,1e-05,synthetic_analytical
0.05,180,8.461227124,1e-05,synthetic_analytical
0.051,180,8.457052019,1e-05,synthetic_analytical
0.052,180,8.444530825,1e-05,synthetic_analytical
0.053,180,8.423675899,1e-05,synthetic_analytical
0.054,180,8.394507821,1e-05,synthetic_analytical
0.055,180,8.357055378,1e-05,synthetic_analytical
0.056,180,8.31135553,1e-05,synthetic_analytical
0.057,180,8.257453377,1e-05,synthetic_analytical
0.058,180,8.195402115,1e-05,synthetic_analytical
0.059,180,8.12526298,1e-05,synthetic_analytical
0.06,180,8.047105192,1e-05,synthetic_analytical
0.061,180,7.961005883,1e-05,synthetic_analytical
0.062,180,7.867050022,1e-05,synthetic_analytical
0.063,180,7.765330332,1e-05,synthetic_analytical
0.064,180,7.655947199,1e-05,synthetic_analytical
0.065,180,7.53900857,1e-05,synthetic_analytical
0.066,180,7.41462985,1e-05,synthetic_analytical
0.067,180,7.282933786,1e-05,synthetic_analytical
0.068,180,7.144050345,1e-05,synthetic_analytical
0.069,180,6.998116589,1e-05,synthetic_analytical
0.07,180,6.845276537,1e-05,synthetic_analytical
0.071,180,6.685681023,1e-05,synthetic_analytical
0.072,180,6.519487549,1e-05,synthetic_analytical
0.073,180,6.346860128,1e-05,synthetic_analytical
0.074,180,6.167969123,1e-05,synthetic_analytical
0.075,180,5.982991077,1e-05,synthetic_analytical
0.076,180,5.79210854,1e-05,synthetic_analytical
0.077,180,5.595509892,1e-05,synthetic_analytical
0.078,180,5.393389152,1e-05,synthetic_analytical
0.079,180,5.185945787,1e-05,synthetic_analytical
0.08,180,4.97338452,1e-05,synthetic_analytical
0.081,180,4.755915123,1e-05,synthetic_analytical
0.082,180,4.533752212,1e-05,synthetic_analytical
0.083,180,4.307115034,1e-05,synthetic_analytical
0.084,180,4.076227254,1e-05,synthetic_analytical
0.085,180,3.84131673,1e-05,synthetic_analytical
0.086,180,3.602615291,1e-05,synthetic_analytical
0.087,180,3.360358505,1e-05,synthetic_analytical
0.088,180,3.11478545,1e-05,synthetic_analytical
0.089,180,2.866138479,1e-05,synthetic_analytical
0.09,180,2.614662975,1e-05,synthetic_analytical
0.091,180,2.360607114,1e-05,synthetic_analytical
0.092,180,2.104221619,1e-05,synthetic_analytical
0.093,180,1.845759511,1e-05,synthetic_analytical
0.094,180,1.585475862,1e-05,synthetic_analytical
0.095,180,1.323627539,1e-05,synthetic_analytical
0.096,180,1.060472955,1e-05,synthetic_analytical
0.097,180,0.7962718133,1e-05,synthetic_analytical
0.098,180,0.531284847,1e-05,synthetic_analytical
0.099,180,0.2657735667,1e-05,synthetic_analytical
0.1,180,1.036201471e-15,1e-05,synthetic_analytical
0,184,0,1e-05,synthetic_analytical
0.001,184,0.2554856582,1e-05,synthetic_analytical
0.002,184,0.5107191828,1e-05,synthetic_analytical
0.003,184,0.7654486893,1e-05,synthetic_analytical
0.004,184,1.01942279,1e-05,synthetic_analytical
0.005,184,1.272390844,1e-05,synthetic_analytical
0.006,184,1.524103202,1e-05,synthetic_analytical
0.007,184,1.774311454,1e-05,synthetic_analytical
0.008,184,2.022768674,1e-05,synthetic_analytical
0.009,184,2.269229667,1e-05,synthetic_analytical
0.01,184,2.513451203,1e-05,synthetic_analytical
0.011,184,2.755192267,1e-05,synthetic_analytical
0.012,184,2.994214288,1e-05,synthetic_analytical
0.013,184,3.230281381,1e-05,synthetic_analytical
0.014,184,3.463160577,1e-05,synthetic_analytical
0.015,184,3.692622052,1e-05,synthetic_analytical
0.016,184,3.918439354,1e-05,synthetic_analytical
0.017,184,4.140389629,1e-05,synthetic_analytical
0.018,184,4.35825384,1e-05,synthetic_analytical
0.019,184,4.571816981,1e-05,synthetic_analytical
0.02,184,4.78086829,1e-05,synthetic_analytical
0.021,184,4.985201459,1e-05,synthetic_analytical
0.022,184,5.184614837,1e-05,synthetic_analytical
0.023,184,5.378911625,1e-05,synthetic_analytical
0.024,184,5.567900077,1e-05,synthetic_analytical
0.025,184,5.751393684,1e-05,synthetic_analytical
0.026,184,5.92921136,1e-05,synthetic_analytical
0.027,184,6.10117762,1e-05,synthetic_analytical
0.028,184,6.267122755,1e-05,synthetic_analytical
0.029,184,6.426882995,1e-05,synthetic_analytical
0.03,184,6.580300679,1e-05,synthetic_analytical
0.031,184,6.727224399,1e-05,synthetic_analytical
0.032,184,6.867509162,1e-05,synthetic_analytical
0.033,184,7.001016522,1e-05,synthetic_analytical
0.034,184,7.127614724,1e-05,synthetic_analytical
0.035,184,7.247178831,1e-05,synthetic_analytical
0.036,184,7.359590848,1e-05,synthetic_analytical
0.037,184,7.464739836,1e-05,synthetic_analytical
0.038,184,7.562522028,1e-05,synthetic_analytical
0.039,184,7.652840924,1e-05,synthetic_analytical
0.04,184,7.735607389,1e-05,synthetic_analytical
0.041,184,7.810739744,1e-05,synthetic_analytical
0.042,184,7.878163842,1e-05,synthetic_analytical
0.043,184,7.937813143,1e-05,synthetic_analytical
0.044,184,7.989628781,1e-05,synthetic_analytical
0.045,184,8.03355962,1e-05,synthetic_analytical
0.046,184,8.069562305,1e-05,synthetic_analytical
0.047,184,8.097601307,1e-05,synthetic_analytical
0.048,184,8.117648954,1e-05,synthetic_analytical
0.049,184,8.129685462,1e-05,synthetic_analytical
0.05,184,8.133698951,1e-05,synthetic_analytical
0.051,184,8.129685462,1e-05,synthetic_analytical
0.052,184,8.117648954,1e-05,synthetic_analytical
0.053,184,8.097601307,1e-05,synthetic_analytical
0.054,184,8.069562305,1e-05,synthetic_analytical
0.055,184,8.03355962,1e-05,synthetic_analytical
0.056,184,7.989628781,1e-05,synthetic_analytical
0.057,184,7.937813143,1e-05,synthetic_analytical
0.058,184,7.878163842,1e-05,synthetic_analytical
0.059,184,7.810739744,1e-05,synthetic_analytical
0.06,184,7.735607389,1e-05,synthetic_analytical
0.061,184,7.652840924,1e-05,synthetic_analytical
0.062,184,7.562522028,1e-05,synthetic_analytical
0.063,184,7.464739836,1e-05,synthetic_analytical
0.064,184,7.359590848,1e-05,synthetic_analytical
0.065,184,7.247178831,1e-05,synthetic_analytical
0.066,184,7.127614724,1e-05,synthetic_analytical
0.067,184,7.001016522,1e-05,synthetic_analytical
0.068,184,6.867509162,1e-05,synthetic_analytical
0.069,184,6.727224399,1e-05,synthetic_analytical
0.07,184,6.580300679,1e-05,synthetic_analytical
0.071,184,6.426882995,1e-05,synthetic_analytical
0.072,184,6.267122755,1e-05,synthetic_analytical
0.073,184,6.10117762,1e-05,synthetic_analytical
0.074,184,5.92921136,1e-05,synthetic_analytical
0.075,184,5.751393684,1e-05,synthetic_analytical
0.076,184,5.567900077,1e-05,synthetic_analytical
0.077,184,5.378911625,1e-05,synthetic_analytical
0.078,184,5.184614837,1e-05,synthetic_analytical
0.079,184,4.985201459,1e-05,synthetic_analytical
0.08,184,4.78086829,1e-05,synthetic_analytical
0.081,184,4.571816981,1e-05,synthetic_analytical
0.082,184,4.35825384,1e-05,synthetic_analytical
0.083,184,4.140389629,1e-05,synthetic_analytical
0.084,184,3.918439354,1e-05,synthetic_analytical
0.085,184,3.692622052,1e-05,synthetic_analytical
0.086,184,3.463160577,1e-05,synthetic_analytical
0.087,184,3.230281381,1e-05,synthetic_analytical
0.088,184,2.994214288,1e-05,synthetic_analytical
0.089,184,2.755192267,1e-05,synthetic_analytical
0.09,184,2.513451203,1e-05,synthetic_analytical
0.091,184,2.269229667,1e-05,synthetic_analytical
0.092,184,2.022768674,1e-05,synthetic_analytical
0.093,184,1.774311454,1e-05,synthetic_analytical
0.094,184,1.524103202,1e-05,synthetic_analytical
0.095,184,1.272390844,1e-05,synthetic_analytical
0.096,184,1.01942279,1e-05,synthetic_analytical
0.097,184,0.7654486893,1e-05,synthetic_analytical
0.098,184,0.5107191828,1e-05,synthetic_analytical
0.099,184,0.2554856582,1e-05,synthetic_analytical
0.1,184,9.960908386e-16,1e-05,synthetic_analytical
0,188,0,1e-05,synthetic_analytical
0.001,188,0.2455959874,1e-05,synthetic_analytical
0.002,188,0.4909496011,1e-05,synthetic_analytical
0.003,188,0.7358187069,1e-05,synthetic_analytical
0.004,188,0.9799616485,1e-05,synthetic_analytical
0.005,188,1.223137486,1e-05,synthetic_analytical
0.006,188,1.465106235,1e-05,synthetic_analytical
0.007,188,1.705629101,1e-05,synthetic_analytical
0.008,188,1.944468716,1e-05,synthetic_analytical
0.009,188,2.181389376,1e-05,synthetic_analytical
0.01,188,2.416157268,1e-05,synthetic_analytical
0.011,188,2.648540705,1e-05,synthetic_analytical
0.012,188,2.878310351,1e-05,synthetic_analytical
0.013,188,3.105239453,1e-05,synthetic_analytical
0.014,188,3.329104058,1e-05,synthetic_analytical
0.015,188,3.549683239,1e-05,synthetic_analytical
0.016,188,3.766759312,1e-05,synthetic_analytical
0.017,188,3.980118048,1e-05,synthetic_analytical
0.018,188,4.189548888,1e-05,synthetic_analytical
0.019,188,4.394845149,1e-05,synthetic_analytical
0.02,188,4.595804229,1e-05,synthetic_analytical
0.021,188,4.792227804,1e-05,synthetic_analytical
0.022,188,4.983922029,1e-05,synthetic_analytical
0.023,188,5.170697725,1e-05,synthetic_analytical
0.024,188,5.352370567,1e-05,synthetic_analytical
0.025,188,5.528761265,1e-05,synthetic_analytical
0.026,188,5.699695743,1e-05,synthetic_analytical
0.027,188,5.86500531,1e-05,synthetic_analytical
0.028,188,6.024526824,1e-05,synthetic_analytical
0.029,188,6.178102858,1e-05,synthetic_analytical
0.03,188,6.32558185,1e-05,synthetic_analytical
0.031,188,6.466818257,1e-05,synthetic_analytical
0.032,188,6.601672695,1e-05,synthetic_analytical
0.033,188,6.730012078,1e-05,synthetic_analytical
0.034,188,6.851709753,1e-05,synthetic_analytical
0.035,188,6.966645617,1e-05,synthetic_analytical
0.036,188,7.074706243,1e-05,synthetic_analytical
0.037,188,7.175784988,1e-05,synthetic_analytical
0.038,188,7.2697821,1e-05,synthetic_analytical
0.039,188,7.356604814,1e-05,synthetic_analytical
0.04,188,7.436167448,1e-05,synthetic_analytical
0.041,188,7.508391482,1e-05,synthetic_analytical
0.042,188,7.57320564,1e-05,synthetic_analytical
0.043,188,7.630545958,1e-05,synthetic_analytical
0.044,188,7.680355849,1e-05,synthetic_analytical
0.045,188,7.722586156,1e-05,synthetic_analytical
0.046,188,7.757195203,1e-05,synthetic_analytical
0.047,188,7.784148835,1e-05,synthetic_analytical
0.048,188,7.803420451,1e-05,synthetic_analytical
0.049,188,7.814991034,1e-05,synthetic_analytical
0.05,188,7.818849164,1e-05,synthetic_analytical
0.051,188,7.814991034,1e-05,synthetic_analytical
0.052,188,7.803420451,1e-05,synthetic_analytical
0.053,188,7.784148835,1e-05,synthetic_analytical
0.054,188,7.757195203,1e-05,synthetic_analytical
0.055,188,7.722586156,1e-05,synthetic_analytical
0.056,188,7.680355849,1e-05,synthetic_analytical
0.057,188,7.630545958,1e-05,synthetic_analytical
0.058,188,7.57320564,1e-05,synthetic_analytical
0.059,188,7.508391482,1e-05,synthetic_analytical
0.06,188,7.436167448,1e-05,synthetic_analytical
0.061,188,7.356604814,1e-05,synthetic_analytical
0.062,188,7.2697821,1e-05,synthetic_analytical
0.063,188,7.175784988,1e-05,synthetic_analytical
0.064,188,7.074706243,1e-05,synthetic_analytical
0.065,188,6.966645617,1e-05,synthetic_analytical
0.066,188,6.851709753,1e-05,synthetic_analytical
0.067,188,6.730012078,1e-05,synthetic_analytical
0.068,188,6.601672695,1e-05,synthetic_analytical
0.069,188,6.466818257,1e-05,synthetic_analytical
0.07,188,6.32558185,1e-05,synthetic_analytical
0.071,188,6.178102858,1e-05,synthetic_analytical
0.072,188,6.024526824,1e-05,synthetic_analytical
0.073,188,5.86500531,1e-05,synthetic_analytical
0.074,188,5.699695743,1e-05,synthetic_analytical
0.075,188,5.528761265,1e-05,synthetic_analytical
0.076,188,5.352370567,1e-05,synthetic_analytical
0.077,188,5.170697725,1e-05,synthetic_analytical
0.078,188,4.983922029,1e-05,synthetic_analytical
0.079,188,4.792227804,1e-05,synthetic_analytical
0.08,188,4.595804229,1e-05,synthetic_analytical
0.081,188,4.394845149,1e-05,synthetic_analytical
0.082,188,4.189548888,1e-05,synthetic_analytical
0.083,188,3.980118048,1e-05,synthetic_analytical
0.084,188,3.766759312,1e-05,synthetic_analytical
0.085,188,3.549683239,1e-05,synthetic_analytical
0.086,188,3.329104058,1e-05,synthetic_analytical
0.087,188,3.105239453,1e-05,synthetic_analytical
0.088,188,2.878310351,1e-05,synthetic_analytical
0.089,188,2.648540705,1e-05,synthetic_analytical
0.09,188,2.416157268,1e-05,synthetic_analytical
0.091,188,2.181389376,1e-05,synthetic_analytical
0.092,188,1.944468716,1e-05,synthetic_analytical
0.093,188,1.705629101,1e-05,synthetic_analytical
0.094,188,1.465106235,1e-05,synthetic_analytical
0.095,188,1.223137486,1e-05,synthetic_analytical
0.096,188,0.9799616485,1e-05,synthetic_analytical
0.097,188,0.7358187069,1e-05,synthetic_analytical
0.098,188,0.4909496011,1e-05,synthetic_analytical
0.099,188,0.2455959874,1e-05,synthetic_analytical
0.1,188,9.575328602e-16,1e-05,synthetic_analytical
0,192,0,1e-05,synthetic_analytical
0.001,192,0.2360891388,1e-05,synthetic_analytical
0.002,192,0.4719452861,1e-05,synthetic_analytical
0.003,192,0.7073356804,1e-05,synthetic_analytical
0.004,192,0.9420280198,1e-05,synthetic_analytical
0.005,192,1.175790691,1e-05,synthetic_analytical
0.006,192,1.408392999,1e-05,synthetic_analytical
0.007,192,1.639605393,1e-05,synthetic_analytical
0.008,192,1.869199695,1e-05,synthetic_analytical
0.009,192,2.096949322,1e-05,synthetic_analytical
0.01,192,2.322629513,1e-05,synthetic_analytical
0.011,192,2.54601755,1e-05,synthetic_analytical
0.012,192,2.766892974,1e-05,synthetic_analytical
0.013,192,2.985037809,1e-05,synthetic_analytical
0.014,192,3.200236773,1e-05,synthetic_analytical
0.015,192,3.412277489,1e-05,synthetic_analytical
0.016,192,3.620950699,1e-05,synthetic_analytical
0.017,192,3.826050467,1e-05,synthetic_analytical
0.018,192,4.027374386,1e-05,synthetic_analytical
0.019,192,4.224723773,1e-05,synthetic_analytical
0.02,192,4.417903867,1e-05,synthetic_analytical
0.021,192,4.606724024,1e-05,synthetic_analytical
0.022,192,4.7909979,1e-05,synthetic_analytical
0.023,192,4.97054364,1e-05,synthetic_analytical
0.024,192,5.145184053,1e-05,synthetic_analytical
0.025,192,5.314746791,1e-05,synthetic_analytical
0.026,192,5.479064515,1e-05,synthetic_analytical
0.027,192,5.637975064,1e-05,synthetic_analytical
0.028,192,5.791321612,1e-05,synthetic_analytical
0.029,192,5.938952826,1e-05,synthetic_analytical
0.03,192,6.080723009,1e-05,synthetic_analytical
0.031,192,6.216492254,1e-05,synthetic_analytical
0.032,192,6.346126571,1e-05,synthetic_analytical
0.033,192,6.469498027,1e-05,synthetic_analytical
0.034,192,6.586484869,1e-05,synthetic_analytical
0.035,192,6.696971647,1e-05,synthetic_analytical
0.036,192,6.800849322,1e-05,synthetic_analytical
0.037,192,6.898015379,1e-05,synthetic_analytical
0.038,192,6.988373929,1e-05,synthetic_analytical
0.039,192,7.071835797,1e-05,synthetic_analytical
0.04,192,7.148318616,1e-05,synthetic_analytical
0.041,192,7.217746909,1e-05,synthetic_analytical
0.042,192,7.280052156,1e-05,synthetic_analytical
0.043,192,7.335172871,1e-05,synthetic_analytical
0.044,192,7.383054656,1e-05,synthetic_analytical
0.045,192,7.423650258,1e-05,synthetic_analytical
0.046,192,7.456919612,1e-05,synthetic_analytical
0.047,192,7.482829888,1e-05,synthetic_analytical
0.048,192,7.501355514,1e-05,synthetic_analytical
0.049,192,7.512478207,1e-05,synthetic_analytical
0.05,192,7.516186992,1e-05,synthetic_analytical
0.051,192,7.512478207,1e-05,synthetic_analytical
0.052,192,7.501355514,1e-05,synthetic_analytical
0.053,192,7.482829888,1e-05,synthetic_analytical
0.054,192,7.456919612,1e-05,synthetic_analytical
0.055,192,7.423650258,1e-05,synthetic_analytical
0.056,192,7.383054656,1e-05,synthetic_analytical
0.057,192,7.335172871,1e-05,synthetic_analytical
0.058,192,7.280052156,1e-05,synthetic_analytical
0.059,192,7.217746909,1e-05,synthetic_analytical
0.06,192,7.148318616,1e-05,synthetic_analytical
0.061,192,7.071835797,1e-05,synthetic_analytical
0.062,192,6.988373929,1e-05,synthetic_analytical
0.063,192,6.898015379,1e-05,synthetic_analytical
0.064,192,6.800849322,1e-05,synthetic_analytical
0.065,192,6.696971647,1e-05,synthetic_analytical
0.066,192,6.586484869,1e-05,synthetic_analytical
0.067,192,6.469498027,1e-05,synthetic_analytical
0.068,192,6.346126571,1e-05,synthetic_analytical
0.069,192,6.216492254,1e-05,synthetic_analytical
